MovieID	IDSubtitleFile	SubLanguageID	IDSubtitle	SubActualCD	SubSumCD	SubFormat	MovieName	MovieYear
67258	1952857224	eng	4176179	1	1	srt	Vallanzasca - Gli angeli del male	2010
67261	1952882807	eng	4198941	1	4	srt	Vera	2011
67262	1952854064	eng	4173138	1	1	srt	Endure	2010
67264	1952903139	eng	4217426	1	1	srt	Quick Gun Murugun: Misadventures of an Indian Cowboy	2009
67276	1952854255	eng	4173326	1	1	srt	Shokudo katasumuri	2010
67279	1952873995	eng	4191141	1	1	srt	The Craigslist Killer	2011
67286	1952854577	eng	4173633	1	1	srt	Complices	2009
67294	1952881017	eng	4197499	1	1	srt	Un balcon sur la mer	2010
67298	1952920768	eng	4233128	1	1	srt	Mother's Day	2010
67305	1952854999	eng	4174047	1	1	srt	Chalo Dilli	2011
67308	1952855226	eng	4174253	1	1	srt	Huelepega: Ley de la calle	2000
67321	1952855475	eng	4174500	1	1	srt	It's Punky Brewster	1985
67324	1952855515	eng	4174540	1	1	srt	Tagebuch eines Liebenden	1977
67327	1952855618	eng	4174642	1	1	srt	Debtocracy	2011
67332	1952855770	eng	4174792	1	1	srt	Akunin	2010
67335	1952855612	eng	4174636	1	1	srt	Campus	2009
67337	1952855665	eng	4174689	1	1	srt	Boss	2009
67338	1952858574	eng	4177393	1	1	srt	200 M.P.H.	2011
67340	1952855955	eng	4174953	1	1	srt	The Violent Kind	2010
67343	1952913204	eng	4226289	1	1	srt	Killing Bono	2011
67345	1952855940	eng	4174939	1	1	srt	L'amore di Marja	2002
67347	1952925356	eng	4236920	1	2	srt	1066	2011
67348	1952855971	eng	4174968	1	1	srt	Almighty Thor	2011
67351	1952879346	eng	4195975	1	1	srt	Case Sensitive	2011
67352	1952863872	eng	4182100	1	1	srt	Sien nui yau wan	2011
67353	1952881473	eng	4197915	1	1	srt	Daniel Tosh: Happy Thoughts	2011
67354	1952856103	eng	4175098	1	1	srt	1% eo-ddeon keot	2003
67355	1952856109	eng	4175104	1	1	srt	Laura	2010
67357	1952856162	eng	4175156	1	1	srt	Cisza	2010
67358	1952856215	eng	4175206	1	1	srt	Olsen Banden pa de bonede gulve	2010
67359	1952913531	eng	4226557	1	1	srt	La posesion de Emma Evans	2010
67362	1952856416	eng	4175406	1	1	srt	Curling	2010
67364	1952856462	eng	4175452	1	1	srt	Broken Hill	2009
67365	1952856488	eng	4175478	1	1	srt	Ganesh	2009
67370	1952856553	eng	4175535	1	1	srt	Loft	2010
67373	1952856591	eng	4175571	1	1	srt	Argo	2004
67376	1952868744	eng	4186341	1	1	srt	The Malay Chronicles: Bloodlines	2011
67380	1952856676	eng	4175654	1	2	srt	Catch Me... I'm in Love	2011
67383	1952856921	eng	4175896	1	1	srt	Afrique sur Seine	1955
67385	1952857056	eng	4176019	1	1	srt	Mandala	1981
67388	1952917418	eng	4230159	1	1	srt	So-nyeon-eun wool-ji anh-neun-da	2008
67394	1952857255	eng	4176210	1	1	srt	Karafuru	2010
67407	1952857467	eng	4176415	1	1	srt	Naughty @ 40	2011
67410	1952857605	eng	4176549	1	1	srt	Abel	2010
67419	1952861844	eng	4180298	1	2	srt	Barney's Version	2010
67420	1952857907	eng	4176843	1	1	srt	Dead Bang	1989
67423	1952932245	eng	4242753	1	1	srt	Rundskop	2011
67424	1952858006	eng	4176941	1	2	srt	Bisang	2009
67425	1952858013	eng	4176947	1	1	srt	Route 132	2010
67426	1952863936	eng	4182157	1	1	srt	BKO: Bangkok Knockout	2010
67432	1952907542	eng	4221489	1	1	srt	The Beaver	2011
67440	1952858510	eng	4177355	1	1	srt	Hwaomkyung	1993
67441	1952843522	eng	4163421	1	2	srt	Peseutibal	2010
67445	1952859381	eng	4178120	1	1	srt	Thor: Tales of Asgard	2011
67446	1952872531	eng	4189751	1	1	srt	Tambien la lluvia	2010
67449	1952858647	eng	4177450	1	1	srt	Hitpartzut X	2010
67450	1952858679	eng	4177480	1	1	srt	Daydream Nation	2010
67451	1952878224	eng	4194965	1	1	srt	Darin wa gaikokujin	2010
67452	1952870092	eng	4187569	1	1	srt	Priest	2011
67453	1952859666	eng	4178368	1	1	srt	Le fils a Jo	2010
67457	1952858796	eng	4177593	1	1	srt	Half Moon Street	1986
67459	1952875578	eng	4192535	1	1	srt	La mosquitera	2010
67461	1952858924	eng	4177718	1	2	srt	Joanna	2010
67464	1952859064	eng	4177839	1	1	srt	Der die Tollkirsche ausgrabt	2006
67466	1952873904	eng	4191051	1	1	srt	De vrais mensonges	2010
67476	1952881778	eng	4198168	1	1	srt	Arthur	2011
67479	1952863577	eng	4181818	1	1	srt	Call Me Fitz	2010
67482	1952881205	eng	4197679	1	1	srt	The Shadow Line	2011
67487	1951846498	eng	3265644	1	2	srt	Bulranggajuc	2006
67488	1952331885	eng	3683108	1	1	srt	Gopi Gopika Godavari	2009
67489	1952766617	eng	4092977	1	1	srt	Gong Fu Yong Chun	2010
67490	1952859465	eng	4178187	1	1	srt	Gui yan	1974
67497	1952910786	eng	4224359	1	1	srt	Madea's Big Happy Family	2011
67511	1952860057	eng	4178692	1	1	srt	Haunted - 3D	2011
67514	1952860170	eng	4178804	1	1	srt	Feng Fei Fei	1971
67515	1952888787	eng	4204493	1	1	srt	Something Borrowed	2011
67517	1952860446	eng	4178966	1	1	srt	'Necromania': A Tale of Weird Love!	1971
67523	1952938947	eng	4248797	1	1	srt	Zookeeper	2011
67524	1952860597	eng	4179113	1	1	srt	The Joy of Stats	2010
67525	1952860636	eng	4179151	1	1	srt	Change of Plans	2011
67526	1952860665	eng	4179180	1	1	srt	Ratu buaya putih	1988
67527	1952860125	eng	4178759	1	1	srt	Jo-seon Myeong-tam-jeong	2011
67531	1952860844	eng	4179357	1	2	srt	Vanishing Twin	2000
67532	1952869981	eng	4187461	1	1	srt	Weekend	2011
67551	1952861205	eng	4179689	1	1	srt	Love U... Mr. Kalakaar!	2011
67553	1952861234	eng	4179718	1	1	srt	Tic	2010
67565	1952928250	eng	4239448	1	1	srt	The Looney Tunes Show	2010
67567	1952876778	eng	4193689	1	1	srt	Final Target	2009
67568	1952861495	eng	4179976	1	1	srt	Rene	2008
67569	1952861524	eng	4180005	1	1	srt	Creatures from the Pink Lagoon	2006
67570	1952862429	eng	4180860	1	2	srt	Cross	2011
67571	1952918213	eng	4230913	1	1	srt	Bloodrayne: The Third Reich	2010
67583	1952861735	eng	4180201	1	1	srt	Bo chi oi nei	2009
67584	1952861736	eng	4180202	1	1	srt	Cheut gwai dik nui yan	2011
67585	1952861741	eng	4180206	1	2	srt	Dong fung po	2010
67586	1952861743	eng	4180207	1	1	srt	Geu-leo-beu	2011
67587	1952861744	eng	4180208	1	2	srt	I Do	2010
67588	1952861747	eng	4180210	1	1	srt	Chu lian hong dou bing	2010
67589	1952861753	eng	4180215	1	2	srt	Jipnaon Namjadeul	2010
67590	1952861763	eng	4180224	1	1	srt	Haunted Changi	2010
67591	1952861780	eng	4180238	1	1	srt	Wakiyaku monogatari	2010
67592	1952861781	eng	4180239	1	1	srt	Duk haan chau faan	2010
67593	1952861798	eng	4180255	1	1	srt	Yosul	2010
67594	1952861816	eng	4180272	1	1	srt	Yoi ga sametara, uchi ni kaero	2010
67599	1952861958	eng	4180405	1	1	srt	El enviado de la muerte	1990
67604	1952938793	eng	4248662	1	1	srt	Everything Must Go	2010
67607	1952901344	eng	4215734	1	1	srt	Jumping the Broom	2011
67608	1952929897	eng	4240857	1	1	srt	Bridesmaids	2011
67611	1952902576	eng	4216899	1	1	srt	Hoodwinked Too! Hood VS. Evil	2011
67612	1952862198	eng	4180640	1	1	srt	Die Beischlafdiebin	1998
67614	1952862277	eng	4180719	1	1	srt	Zokkomon	2011
67617	1952862424	eng	4180855	1	1	srt	The Tunnel	2011
67618	1952927904	eng	4239155	1	1	srt	Go for It!	2011
67619	1952868133	eng	4185759	1	1	srt	Hidden 3D	2011
67620	1952928079	eng	4239310	1	1	srt	Si Agimat at si Enteng Kabisote	2010
67622	1952862540	eng	4180945	1	2	srt	Onnatachi wa nido asobu	2010
67623	1952862546	eng	4180950	1	2	srt	Aeja	2009
67628	1952862808	eng	4181177	1	1	srt	Hachi no su no kodomotachi	1948
67629	1952862814	eng	4181183	1	1	srt	Phantasmes	1977
67630	1952862876	eng	4181219	1	1	srt	Other Voices, Other Rooms	1995
67631	1952862880	eng	4181223	1	1	srt	Captain Johnno	1988
67632	1952862884	eng	4181227	1	1	srt	The Devil's Playground	1976
67633	1952862891	eng	4181234	1	1	srt	Tiro al aire	1980
67634	1952862905	eng	4181248	1	1	srt	Voltati Eugenio	1980
67638	1952862928	eng	4181269	1	1	srt	Dimenticare Venezia	1979
67648	1952862813	eng	4181182	1	1	srt	Un Amleto di meno	1973
67649	1952863060	eng	4181395	1	1	srt	Dein unbekannter Bruder	1982
67650	1952863063	eng	4181398	1	1	srt	Il bandito	1946
67651	1952859649	eng	4178351	1	1	srt	Baby-faced Beauty	2011
67652	1952862543	eng	4180947	1	1	srt	Strawberry Shortcake Puttin On The Glitz	2011
67656	1952863151	eng	4181445	1	2	srt	Kidarida michyeo	2008
67658	1952863163	eng	4181455	1	3	srt	Yokubo	2005
67660	1952863175	eng	4181465	1	2	srt	Wool-hak-kyo I-ti	2008
67662	1952863260	eng	4181528	1	2	srt	Gachi boi	2008
67666	1952863583	eng	4181824	1	1	srt	That's What I Am	2011
67669	1952863376	eng	4181642	1	1	srt	???? ????????? ???? (One little thing)	2009
67673	1952869901	eng	4187383	1	1	srt	Une vie qui commence	2010
67677	1952863657	eng	4181893	1	2	srt	Lit yat dong hung	2008
67679	1952863682	eng	4181916	1	1	srt	The Crowded Day	1954
67681	1952863727	eng	4181961	1	1	srt	Megatron	2008
67686	1952863496	eng	4181739	1	1	srt	Romance Town	2011
67687	1952881265	eng	4197732	1	1	srt	December Seeds	2009
67697	1952863911	eng	4182133	1	2	srt	Hai shang chuan qi	2010
67699	1952883906	eng	4199980	1	1	srt	Stanley Ka Dabba	2011
67703	1952863989	eng	4182209	1	1	srt	The Retrievers	2001
67709	1952864264	eng	4182464	1	2	srt	Koi suru madori	2007
67710	1952864271	eng	4182470	1	1	srt	Ragini MMS	2011
67711	1952864296	eng	4182486	1	2	srt	Kingkongeul deulda	2009
67714	1952864313	eng	4182499	1	2	srt	Seishin	2008
67722	1952880773	eng	4197287	1	1	srt	Greatest Love	2011
67743	1952864439	eng	4182595	1	2	srt	Adeul	2007
67748	1952864559	eng	4182700	1	1	srt	Kis Vuk	2008
67756	1952864762	eng	4182896	1	1	srt	Taylor Swift - Mine	2010
67758	1952864840	eng	4182970	1	2	srt	Geuk-rak-do Sal-in-sa-geon	2007
67759	1952864872	eng	4182999	1	2	srt	Taebek sanmaek	1994
67760	1952864881	eng	4183006	1	1	srt	Vocacao do Poder	2005
67761	1952864911	eng	4183032	1	2	srt	Jiu jiang feng	2008
67762	1952900875	eng	4215303	1	1	srt	Captain America: The First Avenger	2011
67763	1952864950	eng	4183063	1	1	srt	Federal	2010
67764	1952864953	eng	4183066	1	1	srt	Mirapakai	2011
67766	1952865089	eng	4183139	1	1	srt	Mere Apne	1971
67767	1952865095	eng	4183145	1	1	srt	Aashiqui.in	2011
67768	1952865097	eng	4183147	1	1	srt	Ashok Chakra	2011
67769	1952865099	eng	4183149	1	1	srt	Chapter 6	2010
67770	1952865106	eng	4183156	1	1	srt	Samurai	2002
67771	1952865303	eng	4183310	1	1	srt	Ett farligt frieri	1919
67774	1952865363	eng	4183368	1	1	srt	Blue Demon contra cerebros infernales	1968
67777	1952865529	eng	4183521	1	1	srt	Ankahee	1985
67778	1952865530	eng	4183522	1	1	srt	Baton Baton Mein	1979
67779	1952865533	eng	4183525	1	1	srt	Chitchor	1976
67780	1952865535	eng	4183527	1	1	srt	Debshishu	1985
67781	1952865537	eng	4183529	1	1	srt	Hero Hiralal	1988
67782	1952865540	eng	4183532	1	1	srt	Jawaab	1985
67783	1952865541	eng	4183533	1	1	srt	Junoon	1979
67784	1952865545	eng	4183537	1	1	srt	Rudaali	1993
67785	1952865549	eng	4183541	1	1	srt	Thodisi Bewafaii	1980
67787	1952865643	eng	4183612	1	1	srt	12 Lotus	2008
67794	1952881906	eng	4198288	1	1	srt	Cai Li Fo	2011
67798	1952892965	eng	4208094	1	1	srt	The Night Watch	2011
67801	1952914289	eng	4227286	1	1	srt	Sonny Boy	2011
67804	1952865776	eng	4183742	1	1	srt	Mannen som slutade roka	1972
67805	1952865779	eng	4183745	1	1	srt	Ballot Box Bunny	1951
67807	1952865827	eng	4183783	1	2	srt	Odoru daisousasen the movie 3: Yatsura o kaihou seyo!	2010
67808	1952865846	eng	4183800	1	1	srt	AC/DC: Live at River Plate	2011
67812	1952899803	eng	4214342	1	1	srt	Leonardo	2011
67819	1952866065	eng	4184004	1	1	srt	Un cartus de kent si un pachet de cafea	2004
67827	1952866114	eng	4184049	1	1	srt	Veckopeng, eller kyss?!	2005
67836	1952868242	eng	4185867	1	1	srt	Lemonade Mouth	2011
67838	1952866481	eng	4184359	1	1	srt	Fuga na cernych klavesach	1965
67840	1952866573	eng	4184442	1	1	srt	Broker	2010
67841	1952866580	eng	4184449	1	1	srt	Impatient Vivek	2011
67842	1952866581	eng	4184450	1	1	srt	Nakshatra	2010
67843	1952916989	eng	4229749	1	1	srt	Midnight in Paris	2011
67844	1952866593	eng	4184462	1	1	srt	Explorers: From the Titanic to the Moon	2006
67849	1952938849	eng	4248713	1	1	srt	The Tree of Life	2011
67862	1952929793	eng	4240770	1	1	srt	Fertile Ground	2010
67871	1952930887	eng	4241640	1	1	srt	Mr Perfect	2011
67872	1952867027	eng	4184847	1	1	srt	!Copiad, malditos!	2011
67875	1952867059	eng	4184870	1	1	srt	El carnaval de Sodoma	2006
67876	1952867125	eng	4184912	1	1	srt	Puisque nous sommes nes	2008
67877	1952867159	eng	4184933	1	1	srt	Porterhouse Blue	1987
67879	1952867170	eng	4184943	1	1	srt	Joe Caligula - Du suif chez les dabes	1966
67880	1952936315	eng	4246458	1	1	srt	X-Men: First Class	2011
67886	1952867746	eng	4185412	1	1	srt	13 ans	2008
67888	1952867434	eng	4185123	1	1	srt	Orgasmo	1969
67890	1952867473	eng	4185155	1	1	srt	Ziteitai pseftis	2010
67896	1952867634	eng	4185309	1	1	srt	Jesse Stone: Innocents Lost	2011
67897	1952867859	eng	4185504	1	2	srt	Zhan Guo	2011
67898	1952867654	eng	4185326	1	4	srt	Temptation of Eve: Angel	2007
67899	1952867313	eng	4185009	1	1	srt	Nineteen	2010
67904	1952893018	eng	4208128	1	1	srt	Soul Surfer	2011
67905	1952888917	eng	4204614	1	1	srt	The Ward	2010
67908	1952867815	eng	4185463	1	1	srt	Old Cow Vs Tender Grass	2010
67909	1952867831	eng	4185479	1	1	srt	El siniestro doctor Orloff	1984
67910	1952867837	eng	4185485	1	1	srt	Nau Do Gyarah	1957
67915	1952936522	eng	4246646	1	1	srt	Thalapathi	1991
67932	1952914133	eng	4227134	1	1	srt	Riffraff	1936
67939	1952868177	eng	4185802	1	1	srt	Zabita nedele	1969
67940	1952868184	eng	4185809	1	1	srt	Oi ching ku see	2009
67943	1952868198	eng	4185823	1	1	srt	Tokkan	1975
67950	1952868226	eng	4185851	1	1	srt	Mou ye chi sing	2008
67951	1952868135	eng	4185761	1	1	srt	Scott & Bailey	2011
67953	1952868248	eng	4185873	1	1	srt	Death Hunter	2010
67960	1952868446	eng	4186066	1	1	srt	Yi nian zhi chu	2006
67964	1952868492	eng	4186112	1	1	srt	Incir Receli	2011
67973	1952880318	eng	4196887	1	1	srt	Too Big to Fail	2011
67975	1952868670	eng	4186275	1	1	srt	Gei wo yi zhi mao	2003
67982	1952868726	eng	4186327	1	1	srt	Wai nei chung ching	2010
67983	1952868735	eng	4186332	1	1	srt	Noejeolgaesul	2005
67985	1952868741	eng	4186338	1	1	srt	Ying zhao nu lang 1988	1988
67989	1952868798	eng	4186376	1	1	srt	Vares - Pahan suudelma	2011
67990	1952868813	eng	4186391	1	1	srt	Suzaki paradise: Akashingo	1956
67991	1952868823	eng	4186401	1	1	srt	Yorokobi mo kanashimi mo ikutoshitsuki	1957
68031	1952882720	eng	4198907	1	1	srt	Lie To Me	2011
68038	1952869232	eng	4186771	1	1	srt	Prezit svuj zivot	0
68042	1952869268	eng	4186805	1	1	srt	Blue Crush 2	2011
68043	1952869274	eng	4186811	1	1	srt	Enter the Deadly Dragon	1978
68045	136597	eng	100023	1	3	srt	Hollentour	2004
68049	1952869304	eng	4186841	1	1	srt	King of Baking	2010
68050	1952869431	eng	4186964	1	1	srt	Song of the Loon	1970
68059	1952880261	eng	4196835	1	1	srt	Franklin & Bash	2010
68060	1952869551	eng	4187082	1	1	srt	Posledni z rodu	1977
68062	1952869572	eng	4187103	1	1	srt	Jin	2009
68063	1952869592	eng	4187123	1	1	srt	A Nightmare in Las Cruces	2011
68064	1952869597	eng	4187127	1	1	srt	Saranghanda, saranghaji anneunda	2011
68066	1952869605	eng	4187134	1	1	srt	Pyeong-yang-seong	2011
68067	1952869609	eng	4187138	1	1	srt	I Know a Woman's Heart	2011
68072	1952869668	eng	4187197	1	1	srt	Australian Story	1996
68077	1952869812	eng	4187297	1	1	srt	Mobutu, roi du Zaire	1999
68081	1952881675	eng	4198069	1	1	srt	Femme Fatales	2011
68083	1952869969	eng	4187449	1	1	srt	Canicule	1984
68084	1952869983	eng	4187463	1	1	srt	Kyatapira	2010
68088	1952935649	eng	4245833	1	1	srt	100% Love	2011
68092	1952870123	eng	4187592	1	1	srt	Rebus	2000
68096	1952876912	eng	4193798	1	1	srt	The Shrine	2010
68097	1952870261	eng	4187720	1	1	srt	Phool Aur Kaante	1991
68099	1952870363	eng	4187819	1	1	srt	Pop (The priest)	2009
68101	1952887878	eng	4203670	1	1	srt	Protocol	1984
68108	1952881602	eng	4198010	1	1	srt	Love Bites	2010
68114	1952870533	eng	4187987	1	1	srt	The Couch	1962
68117	1952870641	eng	4188076	1	1	srt	Le franciscain de Bourges	1968
68120	1952870668	eng	4188103	1	1	srt	Die keusche Susanne	1972
68125	1952870686	eng	4188121	1	2	srt	Il ricatto 2	1991
68126	1952870725	eng	4188146	1	1	srt	Araya	1959
68127	1952880349	eng	4196906	1	1	srt	Jackass 3.5	2011
68134	1952870864	eng	4188282	1	1	srt	Maciste, l'eroe piu grande del mondo	1963
68142	1952871021	eng	4188433	1	1	srt	Red Faction: Origins	2011
68143	1952871027	eng	4188438	1	2	srt	Naan Avanillai	1974
68144	1952871049	eng	4188450	1	1	srt	Eve no jikan	2010
68148	1952871225	eng	4188602	1	1	srt	William Vincent	2010
68153	1952871366	eng	4188712	1	1	srt	Secret Origin: The Story of DC Comics	2010
68172	1952871528	eng	4188861	1	1	srt	Naajayaz	1995
68174	1952871552	eng	4188883	1	7	srt	Ellery Queen	1975
68177	1952871584	eng	4188909	1	1	srt	Mariken van Nieumeghen	1974
68178	1952871596	eng	4188921	1	1	srt	Teufel in Seide	1956
68180	1952871561	eng	4188886	1	1	srt	Summer Heights High	2007
68182	1952871716	eng	4189010	1	1	srt	Der Dritte	1972
68183	1952871718	eng	4189012	1	1	srt	Las aventuras de Juan Quin Quin	1967
68184	1952871721	eng	4189015	1	1	srt	Tiempo de revancha	1981
68188	1952883241	eng	4199360	1	1	srt	Teen Wolf	2011
68194	1952871967	eng	4189204	1	1	srt	N-Secure	2010
68200	1952872015	eng	4189251	1	1	srt	Klovn: The Movie	2010
68203	1952883505	eng	4199601	1	1	srt	Masterchef	2010
68208	1952872300	eng	4189527	1	3	srt	Alanis Morissette: The Collection	2005
68209	1952882613	eng	4198823	1	1	srt	Case Histories	2011
68216	1952872349	eng	4189574	1	1	srt	3	2010
68217	1952883311	eng	4199417	1	1	srt	Switched at Birth	2011
68220	1952890976	eng	4206488	1	1	srt	Injustice	2011
68222	1952872499	eng	4189719	1	1	srt	Bedevilled	1955
68224	1952940820	eng	4250411	1	1	srt	Tomboy	2011
68227	1952876806	eng	4193709	1	1	srt	Green Lantern: Emerald Knights	2011
68229	1952936002	eng	4246158	1	1	srt	The Middle	2010
68237	1952872686	eng	4189902	1	1	srt	The Rosary Murders	1987
68238	1952872699	eng	4189912	1	1	srt	Ready	2011
68239	1952872702	eng	4189915	1	1	srt	Shagird	2011
68241	1952888910	eng	4204607	1	1	srt	In Her Skin	2009
68247	1952872767	eng	4189979	1	1	srt	Jazireh ahani	2005
68248	1952872818	eng	4190028	1	1	srt	Koncert na konci leta	1980
68252	1952872960	eng	4190167	1	1	srt	Dzveli qartuli simgera	1969
68255	1952873048	eng	4190241	1	1	srt	Geu-dae-leul Sa-rang-hab-ni-da	2011
68262	1952873175	eng	4190366	1	1	srt	Savage Sam	1963
68263	1952885204	eng	4201245	1	1	srt	Sinners & Saints	2010
68280	1952873644	eng	4190813	1	1	srt	Gauragangur	2010
68283	1952882079	eng	4198436	1	1	srt	Sex, Lies And Death	2011
68285	1952873781	eng	4190947	1	1	srt	Poema o more	1959
68288	1952873882	eng	4191029	1	1	srt	Camping sauvage	2005
68289	1952873897	eng	4191044	1	1	srt	Frida - med hjertet i handen	1991
68291	1952935321	eng	4245549	1	1	srt	Orcs!	2011
68296	1952895045	eng	4209959	1	1	srt	Foo Fighters: Back and Forth	2011
68297	1952874047	eng	4191192	1	1	srt	Cantoras do Radio - O Filme	2009
68299	1952874126	eng	4191239	1	1	srt	Porque hay cosas que nunca se olvidan	2008
68307	1952874319	eng	4191422	1	1	srt	Earth: Making of a Planet	2011
68309	1952874389	eng	4191478	1	1	srt	Le village des ombres	2010
68312	1952874423	eng	4191512	1	1	srt	Luv Ka the End	2011
68324	1952874555	eng	4191642	1	1	srt	Nikdo se nebude smat	1966
68325	1952874560	eng	4191647	1	1	srt	Die kommenden Tage	2010
68326	1952874600	eng	4191686	1	1	srt	Questione di cuore	2009
68328	1952874648	eng	4191706	1	1	srt	Capital	2009
68329	1952874654	eng	4191711	1	1	srt	Noir ocean	2010
68330	1952874696	eng	4191752	1	1	srt	Rosa de Alfama	1953
68333	1952931511	eng	4242197	1	1	srt	Ala Modalaindi	2011
68339	1952874855	eng	4191879	1	1	srt	Jiu tu	2010
68340	1952874859	eng	4191883	1	1	srt	Entre onze heures et minuit	1949
68341	1952874994	eng	4192002	1	1	srt	Beat the World	2011
68342	1952874868	eng	4191890	1	1	srt	The Crooked Way	1949
68344	1952880851	eng	4197364	1	1	srt	Men Suddenly in Love	2011
68348	1952874997	eng	4192005	1	1	srt	Hersey cok guzel olacak	1998
68358	1952882719	eng	4198906	1	1	srt	The Protector	2011
68360	1952875228	eng	4192219	1	1	srt	Mama	2008
68361	1952875177	eng	4192169	1	1	srt	Yangu Burakku Jakku	2011
68362	1952875200	eng	4192191	1	1	srt	Gosuto	2010
68365	1952875236	eng	4192227	1	1	srt	White Pop Jesus	1980
68377	1952902043	eng	4216392	1	1	srt	Deux de la Vague	2010
68380	1952927931	eng	4239178	1	1	srt	5 Days of War	2011
68383	1952919665	eng	4232123	1	1	srt	Age of Heroes	2011
68384	1952881209	eng	4197683	1	1	srt	Och, Karol 2	2011
68386	1952902386	eng	4216720	1	1	srt	Alphas	2011
68390	1952885520	eng	4201540	1	1	srt	Edge of the Empire	2010
68396	1952876167	eng	4193091	1	1	srt	climate change our planet the arctic story	2011
68397	1952876183	eng	4193107	1	1	srt	Wild Romance	2006
68401	1952883822	eng	4199899	1	1	srt	The Nine Lives of Chloe King	2011
68402	1952876319	eng	4193240	1	1	srt	Pyaar Ka Punchnama	2011
68419	1952876699	eng	4193611	1	1	srt	Petit tailleur	2010
68424	1952914941	eng	4227889	1	1	srt	HDSP: Hunting Down Small Predators	2010
68431	1952876826	eng	4193722	1	1	srt	Otazky pro dve zeny	1985
68438	1952882660	eng	4198870	1	1	srt	Falling Skies	2011
68445	1952877044	eng	4193921	1	1	srt	Blood Money	1933
68453	1952877299	eng	4194147	1	1	srt	Ucuncu sayfa	1999
68461	1952938094	eng	4248043	1	1	srt	Bad Teacher	2011
68467	1952877418	eng	4194254	1	1	srt	A Film About Mikhail Kalatozov	2006
68468	1952938036	eng	4247989	1	1	srt	Mr. Popper's Penguins	2011
68470	1952877460	eng	4194276	1	1	srt	Pul ctvrte	2006
68473	1952877498	eng	4194312	1	1	srt	Secretos de familia	2009
68475	1952937952	eng	4247913	1	1	srt	Green Lantern	2011
68480	1952877743	eng	4194519	1	1	srt	Wunder der Schopfung	1925
68482	1952899535	eng	4214126	1	1	srt	Shor in the City	2011
68483	1952881758	eng	4198148	1	1	srt	West Is West	2010
68484	1952877793	eng	4194569	1	1	srt	Provinces of Night	2010
68489	1952877932	eng	4194701	1	1	srt	"Horizon" Japan Earthquake: A Horizon Special	2011
68490	1952877981	eng	4194749	1	1	srt	MegaQuake: The Hour That Shook Japan	2011
68492	1952878797	eng	4195501	1	12	srt	The Guild	2007
68497	1952878170	eng	4194915	1	1	srt	END:CIV	2011
68499	1952878195	eng	4194940	1	1	srt	Uchu daikaiju Dogora	1964
68502	1952878221	eng	4194962	1	1	srt	Proie	2010
68505	1952878285	eng	4195025	1	1	srt	Romantic Heaven	2011
68508	1952878368	eng	4195105	1	1	srt	Katy Perry - E.T. ft. Kanye West	2011
68511	1952919637	eng	4232098	1	1	srt	Attack the Block	2011
68522	1952878694	eng	4195407	1	1	srt	Aurora	2010
68526	1952878740	eng	4195453	1	1	srt	Sorelle Materassi	1944
68527	1952878741	eng	4195454	1	1	srt	I nostri sogni	1943
68528	1952878742	eng	4195455	1	1	srt	Una lunga lunga lunga notte d'amore	2001
68529	1952878743	eng	4195456	1	1	srt	Le sorprese dell'amore	1959
68530	1952878744	eng	4195457	1	1	srt	La bugiarda	1965
68532	1952878963	eng	4195641	1	1	srt	Besa	2009
68533	1952878784	eng	4195497	1	1	srt	Smoorverliefd	2010
68538	1952935247	eng	4245478	1	1	srt	Drive	2011
68541	1952879182	eng	4195826	1	1	srt	Profetul, aurul si Ardelenii	1979
68546	1952879251	eng	4195889	1	1	srt	Bin Bulaye Baarati	2011
68548	1952923600	eng	4235520	1	2	srt	SF Shinseiki Lensman	1984
68550	1952879275	eng	4195913	1	1	srt	L'enfer dans la peau	1965
68552	1952879288	eng	4195925	1	3	srt	Drunken to Love You 	2011
68554	1952891755	eng	4206947	1	1	srt	Kari-gurashi no Arietti	2010
68558	1952879489	eng	4196089	1	1	srt	Kawa no soko kara konnichi wa	2010
68565	1952879537	eng	4196136	1	1	srt	Bangawoon Salinja	2010
68568	1952879569	eng	4196168	1	1	srt	Utajo oboegaki	1941
68571	1952929300	eng	4240321	1	1	srt	Le crabe aux pinces d'or	1947
68573	1952838835	eng	4159099	1	2	srt	Inside the Firestorm	2010
68575	1952694906	eng	4020742	1	1	srt	Athena: Goddess of War	2010
68578	1952791383	eng	4116267	1	1	srt	Sing lek lek tee reak wa rak	2010
68579	1952716346	eng	4045256	1	2	srt	Romaentik Aillaendeu	2008
68586	1952879731	eng	4196320	1	1	srt	"Cineastes de notre temps" Luis Bunuel	1964
68587	1952879738	eng	4196326	1	1	srt	Sin retorno	2010
68588	1952879752	eng	4196340	1	1	srt	Bheja Fry 2	2011
68589	1952879822	eng	4196409	1	1	srt	Ghazieh-e Shekl-e Aval, Ghazieh-e Shekl-e Dou Wom	1979
68591	1952879827	eng	4196413	1	1	srt	Stilles Land	1992
68596	1952882076	eng	4198433	1	1	srt	Kanenas	2010
68597	1952879864	eng	4196450	1	1	srt	Terry Pratchett: Choosing to Die	2011
68609	1952893206	eng	4208278	1	1	srt	The Dragon Pearl	2011
68610	1952880102	eng	4196683	1	1	srt	Combat Hospital	2011
68614	1952880291	eng	4196860	1	1	srt	Posse	1993
68615	1952880279	eng	4196848	1	1	srt	Prometheus	2012
